id,user_id,number_of_friends,percentage_overlap,network_type,created_at,updated_at,data_size,total_size,percentage_overlap_data_size
12298,1321,27,0.15719697,olin,06:42.4,18:31.0,2208500,145378876,0.01519134
12308,1321,37,0.160037879,olin,06:56.4,18:31.0,2221067,145378876,0.015277784
12304,1321,33,0.160037879,olin,06:50.0,18:31.1,2221067,145378876,0.015277784
12305,1321,34,0.160037879,olin,06:52.2,18:31.1,2221067,145378876,0.015277784
12315,1321,44,0.169507576,olin,07:07.3,18:31.5,3483577,145378876,0.023962058
12309,1321,38,0.160037879,olin,06:57.5,18:31.1,2221067,145378876,0.015277784
12321,1321,50,0.169507576,olin,07:22.2,18:31.5,3483577,145378876,0.023962058
12306,1321,35,0.160037879,olin,06:53.7,18:31.1,2221067,145378876,0.015277784
12307,1321,36,0.160037879,olin,06:55.0,18:31.1,2221067,145378876,0.015277784
12319,1321,48,0.169507576,olin,07:16.9,18:31.5,3483577,145378876,0.023962058
12313,1321,42,0.169507576,olin,07:03.6,18:31.5,3483577,145378876,0.023962058
12312,1321,41,0.169507576,olin,07:01.9,18:31.5,3483577,145378876,0.023962058
12323,1321,52,0.171401515,olin,07:25.8,18:31.6,3483577,145378876,0.023962058
12318,1321,47,0.169507576,olin,07:14.1,18:31.5,3483577,145378876,0.023962058
12316,1321,45,0.169507576,olin,07:09.8,18:31.5,3483577,145378876,0.023962058
12322,1321,51,0.170454545,olin,07:23.8,18:31.5,3483577,145378876,0.023962058
12311,1321,40,0.169507576,olin,07:00.4,18:31.5,3483577,145378876,0.023962058
12314,1321,43,0.169507576,olin,07:05.3,18:31.5,3483577,145378876,0.023962058
12320,1321,49,0.169507576,olin,07:18.8,18:31.5,3483577,145378876,0.023962058
12327,1321,56,0.172348485,olin,07:35.6,18:31.6,3483577,145378876,0.023962058
12331,1321,60,0.172348485,olin,07:44.6,18:31.6,3483577,145378876,0.023962058
12329,1321,58,0.172348485,olin,07:40.3,18:31.6,3483577,145378876,0.023962058
12332,1321,61,0.172348485,olin,07:46.8,18:31.6,3483577,145378876,0.023962058
12326,1321,55,0.172348485,olin,07:32.4,18:31.6,3483577,145378876,0.023962058
12324,1321,53,0.172348485,olin,07:28.4,18:31.6,3483577,145378876,0.023962058
12330,1321,59,0.172348485,olin,07:42.9,18:31.6,3483577,145378876,0.023962058
12328,1321,57,0.172348485,olin,07:37.8,18:31.6,3483577,145378876,0.023962058
12334,326,1,0.246153846,olin,07:53.8,18:35.8,4882212,75446140,0.064711223
12335,326,2,0.397902098,olin,07:54.3,18:45.4,27276430,75446140,0.36153513
12336,326,3,0.414685315,olin,07:55.2,18:46.0,30378157,75446140,0.402646935
12337,326,4,0.420979021,olin,07:55.6,18:46.3,30393581,75446140,0.402851372
12338,326,5,0.493006993,olin,07:56.1,18:49.9,38428495,75446140,0.509350048
12339,326,6,0.503496503,olin,07:56.8,18:50.2,38446589,75446140,0.509589874
12341,326,8,0.562937063,olin,07:57.7,18:51.9,38767016,75446140,0.51383697
12342,326,9,0.565034965,olin,07:58.3,18:52.0,38775603,75446140,0.513950787
12343,326,10,0.567832168,olin,07:58.8,18:52.1,38782553,75446140,0.514042905
12344,326,11,0.568531469,olin,07:59.5,18:52.1,38782553,75446140,0.514042905
12345,326,12,0.59020979,olin,08:00.1,18:52.7,38789546,75446140,0.514135594
12346,326,13,0.59020979,olin,08:00.6,18:52.7,38789546,75446140,0.514135594
12351,326,18,0.59020979,olin,08:05.7,18:52.7,38789546,75446140,0.514135594
12352,326,19,0.59020979,olin,08:06.8,18:52.7,38789546,75446140,0.514135594
12347,326,14,0.59020979,olin,08:01.3,18:52.7,38789546,75446140,0.514135594
12349,326,16,0.59020979,olin,08:03.9,18:52.7,38789546,75446140,0.514135594
12350,326,17,0.59020979,olin,08:05.0,18:52.7,38789546,75446140,0.514135594
12353,326,20,0.59020979,olin,08:09.5,18:52.7,38789546,75446140,0.514135594
12355,326,22,0.596503497,olin,08:11.7,18:52.8,38801489,75446140,0.514293892
12354,326,21,0.596503497,olin,08:10.5,18:52.9,38801489,75446140,0.514293892
12361,326,28,0.600699301,olin,08:19.5,18:52.9,38801489,75446140,0.514293892
12358,326,25,0.599300699,olin,08:15.1,18:52.9,38801489,75446140,0.514293892
12360,326,27,0.599300699,olin,08:18.1,18:52.9,38801489,75446140,0.514293892
12359,326,26,0.599300699,olin,08:16.5,18:52.9,38801489,75446140,0.514293892
12362,326,29,0.602097902,olin,08:20.9,18:52.9,38801706,75446140,0.514296769
12357,326,24,0.599300699,olin,08:13.9,18:52.9,38801489,75446140,0.514293892
12364,326,31,0.602797203,olin,08:23.8,18:52.9,38824766,75446140,0.514602417
12366,326,33,0.605594406,olin,08:27.9,18:53.0,38824766,75446140,0.514602417
12368,326,35,0.605594406,olin,08:33.0,18:53.0,38824766,75446140,0.514602417
12384,326,51,0.606993007,olin,09:00.1,18:53.0,38824766,75446140,0.514602417
12367,326,34,0.605594406,olin,08:30.9,18:53.0,38824766,75446140,0.514602417
12369,326,36,0.605594406,olin,08:34.3,18:53.0,38824766,75446140,0.514602417
12377,326,44,0.606993007,olin,08:47.4,18:53.0,38824766,75446140,0.514602417
12365,326,32,0.605594406,olin,08:25.0,18:53.0,38824766,75446140,0.514602417
12381,326,48,0.606993007,olin,08:55.1,18:53.0,38824766,75446140,0.514602417
12380,326,47,0.606993007,olin,08:53.4,18:53.0,38824766,75446140,0.514602417
12376,326,43,0.606993007,olin,08:44.6,18:53.0,38824766,75446140,0.514602417
12372,326,39,0.606993007,olin,08:38.5,18:53.0,38824766,75446140,0.514602417
12383,326,50,0.606993007,olin,08:58.2,18:53.0,38824766,75446140,0.514602417
12388,326,55,0.60979021,olin,09:07.4,18:53.1,38833460,75446140,0.514717652
12387,326,54,0.60979021,olin,09:05.5,18:53.1,38833460,75446140,0.514717652
12378,326,45,0.606993007,olin,08:49.3,18:53.0,38824766,75446140,0.514602417
12382,326,49,0.606993007,olin,08:56.7,18:53.0,38824766,75446140,0.514602417
12374,326,41,0.606993007,olin,08:41.4,18:53.0,38824766,75446140,0.514602417
12373,326,40,0.606993007,olin,08:40.0,18:53.0,38824766,75446140,0.514602417
12370,326,37,0.606993007,olin,08:35.7,18:53.0,38824766,75446140,0.514602417
12375,326,42,0.606993007,olin,08:42.8,18:53.0,38824766,75446140,0.514602417
12385,326,52,0.60979021,olin,09:02.1,18:53.1,38833460,75446140,0.514717652
12293,1321,22,0.153409091,olin,06:37.0,18:30.8,1862654,145378876,0.012812412
12297,1321,26,0.15530303,olin,06:41.3,18:30.9,1893802,145378876,0.013026666
12392,326,59,0.60979021,olin,09:15.2,18:53.1,38833460,75446140,0.514717652
12394,326,61,0.60979021,olin,09:19.3,18:53.1,38833460,75446140,0.514717652
12393,326,60,0.60979021,olin,09:17.3,18:53.1,38833460,75446140,0.514717652
12396,326,63,0.611188811,olin,09:23.3,18:53.1,38833460,75446140,0.514717652
12403,326,70,0.612587413,olin,09:38.6,18:53.1,38833460,75446140,0.514717652
12400,326,67,0.611188811,olin,09:31.9,18:53.1,38833460,75446140,0.514717652
12398,326,65,0.611188811,olin,09:28.2,18:53.1,38833460,75446140,0.514717652
12404,326,71,0.612587413,olin,09:40.6,18:53.1,38833460,75446140,0.514717652
12397,326,64,0.611188811,olin,09:26.1,18:53.1,38833460,75446140,0.514717652
12412,326,79,0.614685315,olin,09:59.1,18:53.1,38846319,75446140,0.514888091
12401,326,68,0.612587413,olin,09:34.0,18:53.1,38833460,75446140,0.514717652
12402,326,69,0.612587413,olin,09:36.4,18:53.1,38833460,75446140,0.514717652
12405,326,72,0.613286713,olin,09:42.5,18:53.1,38840019,75446140,0.514804588
12408,326,75,0.614685315,olin,09:48.7,18:53.1,38846319,75446140,0.514888091
12406,326,73,0.613286713,olin,09:44.5,18:53.1,38840019,75446140,0.514804588
12409,326,76,0.614685315,olin,09:51.2,18:53.1,38846319,75446140,0.514888091
12410,326,77,0.614685315,olin,09:54.7,18:53.1,38846319,75446140,0.514888091
12411,326,78,0.614685315,olin,09:56.9,18:53.1,38846319,75446140,0.514888091
12416,326,83,0.615384615,olin,10:07.2,18:53.1,38846319,75446140,0.514888091
12425,326,92,0.615384615,olin,10:31.4,18:53.3,38846319,75446140,0.514888091
12420,326,87,0.615384615,olin,10:17.1,18:53.1,38846319,75446140,0.514888091
12415,326,82,0.615384615,olin,10:06.2,18:53.2,38846319,75446140,0.514888091
12443,326,110,0.617482517,olin,11:31.8,18:53.3,38852891,75446140,0.5149752
12423,326,90,0.615384615,olin,10:24.5,18:53.1,38846319,75446140,0.514888091
12433,326,100,0.616083916,olin,10:55.5,18:53.3,38852891,75446140,0.5149752
12413,326,80,0.615384615,olin,10:01.3,18:53.1,38846319,75446140,0.514888091
12417,326,84,0.615384615,olin,10:10.1,18:53.3,38846319,75446140,0.514888091
12426,326,93,0.615384615,olin,10:33.8,18:53.2,38846319,75446140,0.514888091
12424,326,91,0.615384615,olin,10:28.5,18:53.1,38846319,75446140,0.514888091
12419,326,86,0.615384615,olin,10:14.6,18:53.2,38846319,75446140,0.514888091
12418,326,85,0.615384615,olin,10:12.4,18:53.1,38846319,75446140,0.514888091
12421,326,88,0.615384615,olin,10:19.6,18:53.3,38846319,75446140,0.514888091
12439,326,106,0.616083916,olin,11:19.0,18:53.3,38852891,75446140,0.5149752
12428,326,95,0.616083916,olin,10:41.3,18:53.3,38852891,75446140,0.5149752
12431,326,98,0.616083916,olin,10:49.0,18:53.3,38852891,75446140,0.5149752
12440,326,107,0.616083916,olin,11:21.9,18:53.3,38852891,75446140,0.5149752
12441,326,108,0.616083916,olin,11:24.8,18:53.3,38852891,75446140,0.5149752
12436,326,103,0.616083916,olin,11:05.8,18:53.3,38852891,75446140,0.5149752
12427,326,94,0.616083916,olin,10:37.0,18:53.3,38852891,75446140,0.5149752
12429,326,96,0.616083916,olin,10:44.0,18:53.3,38852891,75446140,0.5149752
12438,326,105,0.616083916,olin,11:14.9,18:53.3,38852891,75446140,0.5149752
12432,326,99,0.616083916,olin,10:52.3,18:53.3,38852891,75446140,0.5149752
12442,326,109,0.616083916,olin,11:28.3,18:53.3,38852891,75446140,0.5149752
12435,326,102,0.616083916,olin,11:02.6,18:53.3,38852891,75446140,0.5149752
12434,326,101,0.616083916,olin,10:58.9,18:53.3,38852891,75446140,0.5149752
12444,675,1,0.022144522,olin,11:38.7,18:28.9,71698,18436965,0.003888818
12447,675,4,0.101981352,olin,11:45.1,18:29.4,515018,18436965,0.02793399
12448,675,5,0.108391608,olin,11:47.1,18:29.5,520053,18436965,0.028207083
12449,675,6,0.111305361,olin,11:48.7,18:29.5,524131,18436965,0.028428269
12450,675,7,0.115384615,olin,11:50.6,18:29.6,524131,18436965,0.028428269
12451,675,8,0.118298368,olin,11:51.6,18:29.7,524131,18436965,0.028428269
12454,675,11,0.148018648,olin,11:57.1,18:30.6,534437,18436965,0.028987255
12456,675,13,0.1497669,olin,11:59.4,18:30.7,551769,18436965,0.029927323
12452,675,9,0.118298368,olin,11:54.6,18:29.7,524131,18436965,0.028428269
12457,675,14,0.155011655,olin,12:05.4,18:30.9,568440,18436965,0.030831539
12455,675,12,0.148018648,olin,11:58.3,18:30.6,534437,18436965,0.028987255
12458,675,15,0.160839161,olin,12:07.1,18:31.1,588279,18436965,0.031907583
12459,675,16,0.162587413,olin,12:09.4,18:31.1,593725,18436965,0.032202968
12461,675,18,0.163170163,olin,12:14.9,18:31.1,593725,18436965,0.032202968
12462,675,19,0.163170163,olin,12:17.0,18:31.1,593725,18436965,0.032202968
12464,675,21,0.165501166,olin,12:20.7,18:31.2,597529,18436965,0.032409293
12465,675,22,0.168997669,olin,12:22.2,18:31.5,622480,18436965,0.033762607
12463,675,20,0.163170163,olin,12:18.6,18:31.1,593725,18436965,0.032202968
12467,675,24,0.16958042,olin,12:27.7,18:31.5,622480,18436965,0.033762607
12466,675,23,0.16958042,olin,12:24.8,18:31.5,622480,18436965,0.033762607
12471,675,28,0.201631702,olin,12:37.3,18:33.0,638270,18436965,0.034619038
12470,675,27,0.170745921,olin,12:33.3,18:31.5,622480,18436965,0.033762607
12469,675,26,0.170745921,olin,12:30.8,18:31.5,622480,18436965,0.033762607
12472,675,29,0.286713287,olin,12:41.5,18:38.3,889251,18436965,0.048231962
12475,675,32,0.287296037,olin,12:49.6,18:38.3,889251,18436965,0.048231962
12478,675,35,0.289044289,olin,12:56.4,18:38.4,889251,18436965,0.048231962
12474,675,31,0.287296037,olin,12:45.4,18:38.3,889251,18436965,0.048231962
12480,675,37,0.28962704,olin,13:03.0,18:38.5,889251,18436965,0.048231962
12473,675,30,0.287296037,olin,12:43.2,18:38.3,889251,18436965,0.048231962
12477,675,34,0.289044289,olin,12:54.7,18:38.4,889251,18436965,0.048231962
12485,675,42,0.329254079,olin,13:21.4,18:41.3,1520147,18436965,0.082451043
12481,675,38,0.28962704,olin,13:07.1,18:38.5,889251,18436965,0.048231962
12479,675,36,0.28962704,olin,13:00.5,18:38.5,889251,18436965,0.048231962
12390,326,57,0.60979021,olin,09:11.5,18:53.1,38833460,75446140,0.514717652
12482,675,39,0.28962704,olin,13:10.1,18:38.5,889251,18436965,0.048231962
12484,675,41,0.28962704,olin,13:17.5,18:38.5,889251,18436965,0.048231962
12395,326,62,0.611188811,olin,09:21.1,18:53.1,38833460,75446140,0.514717652
12446,675,3,0.057109557,olin,11:42.0,18:29.1,210349,18436965,0.01140909
12533,946,9,0.349817803,olin,16:25.5,18:42.5,5987589,39203008,0.152732897
12490,675,47,0.471445221,olin,13:39.5,18:48.6,7025784,18436965,0.381070529
12501,675,58,0.473776224,olin,14:15.8,18:49.0,7038859,18436965,0.381779702
12494,675,51,0.471445221,olin,13:54.5,18:48.6,7025784,18436965,0.381070529
12491,675,48,0.471445221,olin,13:42.1,18:48.6,7025784,18436965,0.381070529
12493,675,50,0.471445221,olin,13:48.8,18:48.6,7025784,18436965,0.381070529
12498,675,55,0.473193473,olin,14:05.5,18:48.9,7038859,18436965,0.381779702
12495,675,52,0.471445221,olin,13:57.0,18:48.6,7025784,18436965,0.381070529
12497,675,54,0.473193473,olin,14:02.9,18:48.9,7038859,18436965,0.381779702
12503,675,60,0.474358974,olin,14:23.4,18:49.0,7045895,18436965,0.382161326
12499,675,56,0.473776224,olin,14:08.4,18:49.0,7038859,18436965,0.381779702
12500,675,57,0.473776224,olin,14:11.9,18:49.0,7038859,18436965,0.381779702
12507,675,64,0.474941725,olin,14:44.3,18:49.0,7045895,18436965,0.382161326
12502,675,59,0.474358974,olin,14:20.2,18:49.0,7045895,18436965,0.382161326
12509,675,66,0.474941725,olin,14:51.6,18:49.1,7045895,18436965,0.382161326
12510,675,67,0.474941725,olin,14:55.6,18:49.1,7045895,18436965,0.382161326
12513,675,70,0.476689977,olin,15:07.7,18:49.2,7361642,18436965,0.399287084
12506,675,63,0.474941725,olin,14:38.5,18:49.1,7045895,18436965,0.382161326
12505,675,62,0.474941725,olin,14:35.9,18:49.1,7045895,18436965,0.382161326
12512,675,69,0.476107226,olin,15:04.4,18:49.1,7045895,18436965,0.382161326
12508,675,65,0.474941725,olin,14:47.8,18:49.1,7045895,18436965,0.382161326
12514,675,71,0.48018648,olin,15:11.9,18:49.3,7371523,18436965,0.399823019
12516,675,73,0.480769231,olin,15:29.8,18:49.3,7371523,18436965,0.399823019
12518,675,75,0.485431235,olin,15:40.4,18:49.6,7390354,18436965,0.400844391
12520,675,77,0.490675991,olin,15:49.7,18:49.7,7402403,18436965,0.401497915
12517,675,74,0.480769231,olin,15:35.2,18:49.3,7371523,18436965,0.399823019
12515,675,72,0.480769231,olin,15:19.5,18:49.3,7371523,18436965,0.399823019
12521,675,78,0.491258741,olin,15:58.0,18:49.8,7407741,18436965,0.401787442
12522,675,79,0.491841492,olin,16:02.9,18:49.8,7407741,18436965,0.401787442
12523,675,80,0.491841492,olin,16:07.2,18:49.8,7407741,18436965,0.401787442
12525,946,1,0.014575742,olin,16:14.9,18:28.9,51229,39203008,0.001306762
12524,675,81,0.491841492,olin,16:12.2,18:49.8,7407741,18436965,0.401787442
12528,946,4,0.161374284,olin,16:17.1,18:31.1,5019058,39203008,0.12802737
12529,946,5,0.26184279,olin,16:17.9,18:36.8,5732352,39203008,0.146222249
12530,946,6,0.265486726,olin,16:18.5,18:36.9,5763029,39203008,0.147004766
12531,946,7,0.324310255,olin,16:23.4,18:41.0,5928324,39203008,0.151221151
12487,675,44,0.331002331,olin,13:27.3,18:41.5,1520147,18436965,0.082451043
12532,946,8,0.335762624,olin,16:24.7,18:41.7,5969615,39203008,0.152274412
12535,946,11,0.367516918,olin,16:29.2,18:43.3,9066417,39203008,0.231268402
12536,946,12,0.368558043,olin,16:30.5,18:43.4,9066417,39203008,0.231268402
12538,946,14,0.369078605,olin,16:35.1,18:43.4,9066417,39203008,0.231268402
12539,946,15,0.371160854,olin,16:37.1,18:43.5,9081559,39203008,0.231654648
12537,946,13,0.368558043,olin,16:32.1,18:43.4,9066417,39203008,0.231268402
12541,946,17,0.371681416,olin,16:40.8,18:43.5,9081559,39203008,0.231654648
12544,946,20,0.374284227,olin,16:45.8,18:43.8,9085771,39203008,0.231762088
12540,946,16,0.371160854,olin,16:39.0,18:43.5,9081559,39203008,0.231654648
12547,946,23,0.374284227,olin,16:50.3,18:43.8,9085771,39203008,0.231762088
12551,946,27,0.387298282,olin,16:57.6,18:44.8,9158775,39203008,0.233624292
12549,946,25,0.375325351,olin,16:53.8,18:43.9,9085771,39203008,0.231762088
12546,946,22,0.374284227,olin,16:49.1,18:43.8,9085771,39203008,0.231762088
12543,946,19,0.374284227,olin,16:44.5,18:43.8,9085771,39203008,0.231762088
12548,946,24,0.374284227,olin,16:51.6,18:43.8,9085771,39203008,0.231762088
12545,946,21,0.374284227,olin,16:47.5,18:43.8,9085771,39203008,0.231762088
12552,946,28,0.388339407,olin,16:59.5,18:44.8,9158775,39203008,0.233624292
12554,946,30,0.409682457,olin,17:03.5,18:45.9,12417077,39203008,0.316737864
12553,946,29,0.409682457,olin,17:01.3,18:45.9,12417077,39203008,0.316737864
12555,946,31,0.410723581,olin,17:05.5,18:45.9,12417077,39203008,0.316737864
12556,946,32,0.410723581,olin,17:07.7,18:45.9,12417077,39203008,0.316737864
12560,946,36,0.412285268,olin,17:16.4,18:45.9,12423723,39203008,0.316907391
12558,946,34,0.411244144,olin,17:12.1,18:45.9,12423723,39203008,0.316907391
12563,946,39,0.414367517,olin,17:22.2,18:46.0,12451052,39203008,0.317604506
12567,946,43,0.415408641,olin,17:31.3,18:46.1,12451052,39203008,0.317604506
12561,946,37,0.412285268,olin,17:18.5,18:46.0,12423723,39203008,0.316907391
12559,946,35,0.412285268,olin,17:14.1,18:45.9,12423723,39203008,0.316907391
12562,946,38,0.412285268,olin,17:20.3,18:46.0,12423723,39203008,0.316907391
12569,946,45,0.416970328,olin,17:36.1,18:46.1,12451052,39203008,0.317604506
12564,946,40,0.414367517,olin,17:24.2,18:46.0,12451052,39203008,0.317604506
12566,946,42,0.415408641,olin,17:28.8,18:46.1,12451052,39203008,0.317604506
12568,946,44,0.416970328,olin,17:34.0,18:46.2,12451052,39203008,0.317604506
12572,946,48,0.41749089,olin,17:47.6,18:46.2,12451052,39203008,0.317604506
12574,946,50,0.41749089,olin,17:53.4,18:46.2,12451052,39203008,0.317604506
12576,946,52,0.41749089,olin,17:58.3,18:46.2,12451052,39203008,0.317604506
12581,946,57,0.424258199,olin,18:16.7,18:46.5,29899592,39203008,0.762686169
12570,946,46,0.41749089,olin,17:38.4,18:46.2,12451052,39203008,0.317604506
12571,946,47,0.41749089,olin,17:42.4,18:46.2,12451052,39203008,0.317604506
12575,946,51,0.41749089,olin,17:55.8,18:46.2,12451052,39203008,0.317604506
12578,946,54,0.418011452,olin,18:06.4,18:46.2,12451052,39203008,0.317604506
12577,946,53,0.41749089,olin,18:03.6,18:46.2,12451052,39203008,0.317604506
12579,946,55,0.424258199,olin,18:10.1,18:46.5,29899592,39203008,0.762686169
12489,675,46,0.470862471,olin,13:36.6,18:48.6,7025784,18436965,0.381070529
12582,946,58,0.448724623,olin,18:19.8,18:47.4,29921941,39203008,0.763256253
12492,675,49,0.471445221,olin,13:44.5,18:48.6,7025784,18436965,0.381070529
12526,946,2,0.023945862,olin,16:15.5,18:28.9,62832,39203008,0.001602734
12587,946,63,0.456533056,olin,18:48.3,18:47.8,29933643,39203008,0.763554751
12588,946,64,0.456533056,olin,18:51.9,18:47.8,29933643,39203008,0.763554751
12589,946,65,0.456533056,olin,18:55.9,18:47.8,29933643,39203008,0.763554751
12597,946,73,0.457053618,olin,19:38.7,18:47.8,29933643,39203008,0.763554751
12592,946,68,0.457053618,olin,19:14.3,18:47.8,29933643,39203008,0.763554751
12596,946,72,0.457053618,olin,19:33.8,18:47.8,29933643,39203008,0.763554751
12594,946,70,0.457053618,olin,19:23.9,18:47.8,29933643,39203008,0.763554751
12590,946,66,0.457053618,olin,19:00.3,18:47.8,29933643,39203008,0.763554751
12600,946,76,0.469026549,olin,19:51.6,18:48.5,29957587,39203008,0.76416552
12595,946,71,0.457053618,olin,19:29.3,18:47.8,29933643,39203008,0.763554751
12591,946,67,0.457053618,olin,19:08.5,18:47.8,29933643,39203008,0.763554751
12598,946,74,0.45757418,olin,19:42.9,18:47.8,29933643,39203008,0.763554751
12605,946,81,0.47162936,olin,20:10.2,18:48.7,29988098,39203008,0.764943802
12604,946,80,0.469026549,olin,20:06.5,18:48.5,29957587,39203008,0.76416552
12606,946,82,0.472149922,olin,20:14.8,18:48.7,29988098,39203008,0.764943802
12602,946,78,0.469026549,olin,19:58.7,18:48.5,29957587,39203008,0.76416552
12599,946,75,0.469026549,olin,19:46.8,18:48.5,29957587,39203008,0.76416552
12603,946,79,0.469026549,olin,20:02.6,18:48.5,29957587,39203008,0.76416552
12607,946,83,0.473191046,olin,20:21.6,18:48.9,29988098,39203008,0.764943802
12609,946,85,0.473191046,olin,20:32.0,18:48.9,29988098,39203008,0.764943802
12611,946,87,0.473711609,olin,20:42.2,18:49.0,29988098,39203008,0.764943802
12613,946,89,0.473711609,olin,20:48.0,18:49.0,29988098,39203008,0.764943802
12610,946,86,0.473191046,olin,20:37.0,18:48.9,29988098,39203008,0.764943802
12614,946,90,0.473711609,olin,20:54.1,18:49.0,29988098,39203008,0.764943802
12615,946,91,0.473711609,olin,20:59.4,18:49.0,29988098,39203008,0.764943802
12612,946,88,0.473711609,olin,20:43.7,18:49.0,29988098,39203008,0.764943802
12620,946,96,0.475793857,olin,21:34.9,18:49.1,30007525,39203008,0.765439351
